13274,Концептуальные основы проектирования учебника для профессиональной высшей школы,1,15,34785,2010-11-04
13275,Построение орграфа сетевого проекта на основе перехода к матрице непосредственного предшествования работ,1,1,24244,2011-08-26
13277,Метод параметрической идентификации систем с турбулентным трением,1,1,24244,2011-09-14
13278,Разработка программного обеспечения для вычисления эфемерид малых тел Солнечной системы,1,1,24244,2011-11-03
13279,Параметрическая идентификация унитарных функциональных зависимостей,1,1,24244,2011-12-10
13280,Система массового обслуживания с различимыми каналами как конечный автомат,1,1,24244,2011-11-09
13289,Программное обеспечение диагностирования систем смесеобразования.,1,2,25862,2011-01-28
13296,Методы комплексной обработки данных в информационных системах анализа состояния сложных технических объектов,1,1,20901,2010-08-17
13297,Комплексный подход к формированию алгоритмов логического вывода для анализа состояния сложных систем,1,1,31272,2010-08-28
13299,Комплексные методы представления данных в информационных системах анализа состояния сложных технических объектов,1,1,24547,2010-10-18
13300,Методы автоматизации формирования систем анализа состояния сложных объектов,1,2,23159,2010-10-23
13302,Категорные методы представления и формирования моделей разнородных данных в системах анализа сложных объектов,1,1,23362,2010-08-04
13304,Продукционные модели формализации данных и знаний в информационных системах анализа геологоразведочных проектов,1,1,20901,2011-05-07
13316,Определение шероховатости поверхности изделий на основе использования квазиоптимального корреляционного алгоритма,1,2,19075,2011-03-21
13319,Анализ различных подходов к построению мониторинга информационной безопасности предприятия,1,15,19075,2011-01-04
13321,Исследование методов анализа рисков для защиты информационной системы,1,2,19075,2011-01-29
13330,Использование системы дистанционного контроля для решения задач управления,1,2,19075,2011-05-13
13331,Методы определения геометрических размеров объектов,1,2,19075,2011-02-19
13336,"Анализ и устранение влияния оптического фактора на параметрическую оценку микрорельефа поверхности, производимую оптико-электронным комплексом",1,2,20906,2010-10-28
13401,Место ИКТ стандартов в государственных образовательных стандартах третьего поколения.,1,2,30453,2010-10-27
13463,Методы формирования многоуровневых моделей информационных систем анализа состояния систем транспортной инфраструктуры.,1,1,24246,2011-11-04
13464,Разработка модели качества знаний с учетом динамики процесса квалиметрии.,1,1,24246,2011-09-20
13465,Исследование итерационного алгоритма восстановления смазанных изображений,1,1,24246,2011-11-21
13466,Методы построения схемы финансирования инвестиционного геологоразведочного проекта.,1,1,24246,2011-07-21
13468,Исследование диверсификационного подхода к оценке рискованности сложноорганизованных инвестиционных проектов.,1,1,24246,2011-12-30
13469,Автоматизация процесса построения и анализа характеристик метрологической надежности средств измерений на основе применения информационных технологий.,1,1,24246,2011-09-12
13497,Спектральный анализ с использованием дробно-рациональной модели непрерывного аргумента.,1,2,29578,2011-03-26
13498,Моделирование внутренних информационных и материальных потоков на предприятии нефтяного сервиса.,1,2,29579,2011-06-13
13499,Анализ структуры сложных составных терминов в тексте таксономического типа.,1,1,29579,2011-06-27
13500,Система распознавания терминов таксономии в документах на естественном языке,1,2,28661,2011-11-17
13562,О задаче для уравнения влагопереноса с операторами Кобера—Эрдейи и М. Сайго в краевом условии,1,1,24245,2011-10-06
13564,Применение различных алгоритмов для численного интегрирования уравнений движения астероида Aten/2004 MN4 (Апофис),1,1,24245,2011-07-17
13568,Задача граничного управления для системы телеграфных уравнений,1,1,24245,2011-11-19
13570,К теории начальных задач для линейных дифференциальных уравнений с производными Римана—Лиувилля,1,1,24245,2011-12-24
13571,Методы решения начально-краевых задач для дифференциальных уравнений с волновым оператором и младшими дробными производными Римана–Лиувилля,1,1,24245,2011-09-23
13582,Категорные методы  моделирования систем транспортной инфраструктуры.,1,2,20901,2011-06-06
13583,Совершенствование аппроксимационных методов определения параметров емкостных датчиков положения и перемещения.,1,2,24488,2011-12-15
13584,Категорные методы  системного моделирования промышленной  инфраструктуры региона.,1,2,24488,2011-07-02
13611,Parametric estimation method of the power spectral density based on modeling of the laplace representation of the autocorrelation function,1,2,18415,2011-10-11
13639,Анализ возможностей и проблем реализации моделей непрерывных объектов с распределенными параметрами на микропроцессорной базе,1,1,22463,2011-10-13
13640,Оптимальное управление по критерию энергосбережения процессом нагрева жидкого металла в газовой отражательной печи для плавления алюминиевых сплавов,1,1,22463,2011-09-07
13657,Синтез оптимальных правил работы регулятора в системе автоматического управления неголономным интегратором,1,1,20901,2011-09-22
13658,Математическое моделирование и управление технологическим процессом вытяжки оптических волокон,1,1,20901,2011-08-14
13659,Модель пространственно-распределенного теплообмена стенки и потока на базе модального представления,1,1,20901,2011-10-16
13662,Решение граничных обратных задач теплопроводности на основе параметрической оптимизации,1,1,20901,2011-11-22
13663,Оптимальное по точности управление процессом химической нейтрализации,1,1,20901,2011-12-26
13664,Подсистема обучения компьютерного тренажера оператора технологического процесса,1,2,20901,2011-10-31
13665,Применение статических компенсаторов STATCOM для бытовых потребителей,1,1,20901,2011-10-18
13666,Моделирование процесса сбора информации для расчёта технико-экономических показателей генерирующих станций,1,1,24247,2011-07-31
13668,Структура системы модального управления теплообменным аппаратом,1,1,24247,2011-12-07
13669,Расчёт температурного распределения диска газотурбинного двигателя при постоянно действующих источниках заданной конфигурации,1,1,24247,2011-11-01
13671,Повышение эксплуатационных свойств ответственных деталей за счет применения комбинированных технологий,1,1,24610,2011-09-09
13675,Асимптотическое управление процессом нагрева термически тонких тел в условиях действующих возмущений,1,5,31455,2011-12-11
13678,Конечно-элементное моделирование распределения остаточных напряжений в сплошных упроченных цилиндрических образцах и образцах с полукруглым надрезом,1,1,52519,2011-10-01
13679,Проблема сходимости итерационной процедуры в задаче параметрической идентификации систем с турбулентным трением,1,1,52519,2011-12-20
13680,О задаче для уравнения смешанного типа с операторами М. Сайго,1,1,52519,2011-09-20
13681,Задача управления для системы телеграфных уравнений,1,1,52519,2011-08-14
13683,Влияние пневмодробеструйной обработки и термоэкспозиции на остаточные напряжения и предел выносливости образцов с надрезами из сплавов В95 и Д16Т,1,1,52519,2011-11-21
13684,Анализ высоковолатильных рынков с использованием метода Берга и фильтров Чебышева II рода и статистическое моделирование риска убыточности его инструментов,1,1,52519,2011-12-22
13685,Использование банка данных координат больших планет для численного интегрирования уравнений движения небесных тел,1,1,52519,2011-11-20
13704,Новый метод измерения параметров одноэлементных двухполюсников электрических цепей по мгновенным значениям переходного процесса,1,1,23395,2011-07-24
13747,Управление стационарными состояниями в системах с распределенными параметрами,1,1,24684,2011-08-20
13748,Оптимизация систем с распределенными параметрами: программные и позиционные стратегии управления,1,1,23046,2011-12-09
13783,"Устранение влияния оптического фактора на оценку шероховатости поверхности, производимую оптико-электронным комплексом",1,2,19880,2011-07-15
13785,Определение характеристики шероховатости механически обработанных поверхностей на основе использования квазиоптимальных корреляционных алгоритмов,1,2,19880,2011-12-14
13821,Обратные задачи в фундаментальных и прикладных науках,1,2,18775,2011-10-06
13822,Расчет надежности для блока стабилизации бензина установки ЭЛОУ-АВТ-5 ОАО «СНПЗ»,1,2,18775,2011-10-21
13828,ПРОГРАММНО-АППАРАТНЫЙ КОМПЛЕКС ДЛЯ ОПРЕДЕЛЕНИЯ ПАРАМЕТРОВ КАЧЕСТВА БЕНЗИНОВ,1,2,18775,2011-07-24
13829,Исследование метрологических характеристик динамического твердомера в условиях эксплуатационного контроля изделий,1,2,18775,2011-12-19
13848,Определение методических погрешностей при измерении активной и реактивной мощности,1,2,19880,2011-11-18
13852,Методы выделения прямых на полутоновых изображениях,1,2,19880,2011-09-19
13853,Механизм адаптации ДСИ по точности измерения,1,2,19880,2011-12-23
13854,Неинвазивные методы измерения сахара крови,1,2,19880,2011-07-30
13855,Интеллектуальная система формирования отраслевых онтологий на основе анализа NFL-континуума  ,1,2,25839,2011-11-22
13860,Решение проблем реализации онлайн-медицины.,1,2,23822,2011-07-29
13861,Знаковые методы обработки непрерывных случайных процессов ,1,2,23822,2011-11-20
13862,Использование графовых моделей при описании процессов документооборота,1,2,23822,2011-09-25
13864,Сравнение свободного и коммерческого ПО с позиции системного анализа при внедрении в общеобразовательные учреждения ,1,2,23822,2011-11-15
14812,Программа определения геометрических размеров в системах безопасности,1,2,19076,2011-09-07
13866,Реализация мобильного клиента в информационной системе «Е-услуги. Образование» для оказания электронных услуг населению в сфере образования,1,2,23822,2011-08-16
13867,Компьютерная система анализа текста таксономического типа применительно к оценке профессиональных знаний  ,1,2,25839,2011-09-09
13872,Анализ подходов и методов решения неоднородных распределительных задач теории расписаний.,1,2,23822,2011-11-02
13883,Методика анализа сложных составных терминов в тексте на естественном языке,1,2,23427,2011-12-12
13896,Ротационный вискозиметр на основе микроконтроллера,1,2,22178,2011-06-05
13897,Повышение точности измерения плотности жидкости в потоке под воздействием возмущающих факторов,1,2,29818,2011-02-04
13898,Ротационный вискозиметр,1,2,31786,2011-08-17
13899,Измерение температуры в вискозиметрах,1,2,31786,2011-06-06
13900,Оценка погрешности информационно-измерительных систем учета потребления нефти,1,2,31786,2011-07-20
13901,Определение погрешности измерения интервалов времени прохождения ультразвуковых импульсов в измеряемой среде,1,2,31786,2011-12-22
13902,Коррекция динамической погрешности нелинейного инерцаонного измерительного преобразователя с использованием параболической сплайн-аппроксимации,1,2,31786,2011-07-10
13903,Коррекция сигнала при дифференциальном термическом анализе (ДТА),1,2,31786,2011-09-18
13910,Использование генетического алгоритма с отсечением по времени в задаче синтеза программного регулятора для машины Дубинса,1,2,20901,2011-11-21
13911,Синтез алгоритма оптимального управления нагревом диска ГТД при термопластическом упрочнении,1,2,20901,2011-09-29
13912,Аппроксимация сплайнами второго и третьего порядка функции внутреннего тепловыделения при решении обратных задач теплопроводности,1,1,20901,2011-08-13
13980,Анализ подходов и методов решения неординарных распределительных задач теории расписаний,1,1,18902,2011-12-30
13981,Решение проблемы реализации онлайн-медицины.,1,2,18902,2011-12-18
14003,Анализ погрешности метода измерения параметров линейных электрических цепей с двумя опорными элементами,1,2,30787,2011-10-08
14009,An improvement in the methods used for the measurement of the integrated characteristics of harmonic signals,1,2,17941,2011-11-20
14012,Использование квазиоптимального корреляционного алгоритма для исследования шероховатости поверхности дорожки качения подшипников,1,9,31427,2011-11-04
14047,Когнитивный подход к квалиметрии знаний с использованием модели на основе неаксиоматической логики,1,1,23757,2011-12-15
14082,Создание учебных материалов для дистинционного обучения.,1,2,22301,2011-09-30
14083,Определение шероховатости поверхности дорожек качения приборных подшипников с использованием квазиоптимального корреляционного алгоритма,1,9,22960,2011-11-23
14228,Дробно-рациональное параметрическое оценивание спектральной плотности мощности многокомпонентных случайных процессов,1,1,32976,2011-07-15
14249,Перспективы и тенденции развития 4G,1,2,26897,2011-08-01
14323,Методы имитационного моделирования многоуровневой памяти мультипроцессорных систем,1,2,32159,2011-12-01
14331,Имитационное моделирование управления запасами перерабатывающего предприятия,1,2,32159,2011-09-21
14335,"Методы анализа распределенных информационно-вычислительных, компьютерных, телекоммуникационных систем и сетей",1,2,32159,2011-11-15
14336,Планирование развития мультисервисных сетей,1,2,32159,2011-09-02
14338,Риск и неопределенность в задачах управления проектами,1,2,32159,2011-12-11
14339,Методы принятия решений в условиях риска в задачах управления проектами,1,2,32159,2011-12-16
14340,"Наукоемкие технологии и методики, применяемые при изучении вычислительных систем",1,2,32159,2011-12-13
14343,Электронная таблица протокола аттестационной комиссии,1,2,32159,2011-11-13
14381,Использование PQ-чисел Фибоначчи при защите данных в компьютерных сетях,1,2,19077,2011-07-26
14382,Система поддержки принятия решений для повышения безопасности информационно-коммуникационных систем,1,2,19077,2011-10-08
14384,Метод субпиксельного совмещения мульти­спектральных цифровых изображений,1,2,19187,2011-10-22
14387,"Методика высокоточной сшивки изображений, получаемых при съемке обстановки многоматричным сканирующим оптико-электронным преобразователем",1,2,20901,2011-09-19
59539,Optimization of maintenance period for the elements of resource-supplying networks with branching structure,1,1,43187,2018-04-07
14394,Конструирование моделей и построение краткосрочного перспективного прогноза выпуска специалистов.,1,1,20901,2011-12-25
14405,Комплексная оценка и формирование схемы реализации проекта развития дорожно-транспортной инфраструктуры региона,1,2,20901,2011-12-11
14412,Построение математической подготовки специалистов,1,1,24220,2011-01-31
14427,Построение математической подготовки специалистов.,1,15,31961,2011-02-25
14428,Построение математической модели подготовки специалистов на основе данных по рождаемости в Самарской области,1,15,31951,2011-05-27
14429,Математическая модель подготовки специалистов на основе демографии Самарской области,1,15,32092,2011-12-19
14545,"Задача о полном успокоении для гиперболического уравнения, содержащего смешанную производную",1,1,52519,2011-12-20
14547,Решение нелинейной задачи ползучести для стохастически неоднородной плоскости на основе второго приближения метода малого параметра,1,1,52519,2011-07-02
14555,Method of calculating the fields of resIdual stresses and plastic strains in cylindrical specimens with allowance for surface hardening anisotropy,1,1,28264,2011-04-13
14563,От автоматизации процессов многокритериального проектирования и моделирования до изготовления опытных образцов электромеханических преобразователей,1,6,26222,2011-09-02
14637,"Использование теории принятия решения PR-специалистами для оценки конкурентноспособности организаций, товаров, услуг, рейтинга сотрудников",1,15,30114,2011-04-28
14687,ПОЛНОПОТОЧНЫЕ СРЕДСТВА ОПЕРАТИВНОГО КОНТРОЛЯ ПРОДУКЦИИ НЕФТЕДОБЫВАЮЩИХ СКВАЖИН,1,12,33516,2011-07-07
14688,Полнопоточные средства оперативного контроля продукции нефтедобыващих скважин,1,12,30007,2011-11-08
14696,Разработка метода определения координатучебного автомобиля на автодроме на основе анализа видеопотока,1,1,20901,2011-04-25
14697,Вейлет-регуляризация итерационного алгоритма разрешения сигналов,1,2,24227,2011-07-27
14698,Использование непрерывного вейвлет-преобразования для обработки сигналов аналитических приборов,1,2,24227,2011-10-03
14701,Реализация метода многократного детектрования в ИИС для хроматографических исследований,1,2,23813,2011-08-23
14710,Структурный анализ сложных терминов в технических документах,1,1,23307,2011-08-04
14725,"Методика идентификации оптико-электронного преобразователя по цифровым изображениям, полученным при нештатной работе системы сбора и передачи информации",1,2,19187,2011-09-14
14726,Метод отождествления многоматричной видеокамеры с полученными ею снимками,1,2,23415,2011-08-15
14727,Предпроектный анализ технологических схем при управлении инвестициями в региональной программе водоснабжения,1,2,20901,2011-12-16
14728,Информационно-измерительная система контроля параметров подземных водозаборов,1,2,20901,2011-10-26
14729,Алгоритм анализа решеточной модели структуры информационно-измерительной системы,1,2,52519,2011-08-26
14736,Идентификация пространственного распределения внутренних источников тепла в обратных задачах теплопроводности,1,1,20901,2011-11-11
14737,Синтез систем управления с помощью ортогонального представления распределенного управляющего воздействия,1,6,20901,2011-09-24
14738,Синтез цифрового регулятора для линейных объектов первого порядка с распределенными параметрами,1,2,20901,2011-07-09
14739,Математическое моделирование процесса диффузии как распределенного объекта управления с переменной структурой,1,1,20901,2011-07-23
14742,Синтез системы правил работы регулятора в задаче управления с нечеткими целями и ограничениями,1,1,20901,2011-07-18
14752,Итерационный метод расчета характеристик магистралей транспортных сетей связи,1,2,20901,2011-12-24
14763,Техническая направленность и академическая успеваемость студентов,1,17,32159,2011-07-15
14764,Итерационный метод расчета характеристик сетей при использовании для рассылки пакетов направленной волны,1,2,20194,2011-07-23
14765,Математическая модель для исследования свойств магистралей транспортных сетей при использовании нескольких классов обслуживания,1,2,23366,2011-10-23
14807,Исследование воздействия оптического фактора на оценку микрорельефа поверхности оптико-электронными средствами с использованием  компьютерных технологий,1,2,19076,2011-09-18
14808,Исследование квазиоптимального корреляционного алгоритма при использовании оптико-электронных средств для оценки микрорельфа поверхности,1,2,19076,2011-12-14
14815,Защита авторского права с использованием стеганографических вставок,1,15,19076,2011-10-12
14816,Автоматизированные системы создания электронной документации,1,15,19076,2011-10-30
14817,Система обеспечения информационной безопасности на ОАО «Гипровостокнефть»,1,15,19076,2011-07-18
14823,Комплексный подход к защите информации DLP систем,1,15,19076,2011-08-17
14828,Метод детектирования движения изображения в системах видеоаналитики,1,15,19076,2011-09-09
14842,К 75-летию со дня рождения Юрия Петровича Самарина,1,1,52519,2011-07-07
14843,Математическое моделирование напряжённого состояния армированной костной ткани шейки бедра при статических нагрузках,1,1,52519,2011-11-16
14844,Расчёт состава и температур эвтектик трёх- и четырёхкомпонентных систем по известным характеристикам двухкомпонентных систем,1,1,52519,2011-12-19
14847,Система массового обслуживания с различимыми каналами как конечный автомат,1,1,30059,2011-02-01
14850,Сравнительный анализ погрешностей методов измерения активной и реактивной мощности и коэффициента мощности по отдельным мгновенным значениям сигналов,1,2,20901,2011-09-20
14851,Использование систем дистанционного зондирования для решения задач управления подвижными объектами,1,2,20901,2011-10-21
14852,Построение синтактико-грамматической и семантической моделей знаний в текстовых документах,1,2,32976,2011-07-28
14860,Основные подходы к оценке эффективности рекламы в сети Интернет,1,2,27103,2011-07-27
14866,Технология организации самостоятельной работы студентов на основе матричной модели позновательной деятельностию,1,17,20905,2011-11-13
14867,Математические модели усвоения учебной информации в учебном процессе,1,17,20896,2011-12-28
14868,Опытно-экспериментальная апробация технологии организации самостоятельной работы студентов с помощью позновательно-деятельностной матрицы.,1,17,20905,2011-10-20
14869,Модель усвоения учебного материала,1,17,28370,2011-11-11
14870,Профессионально-направленный аспект изучения теории вероятностей при подготовке специалистов для электроэнергетики.,1,17,33635,2011-07-31
14871,К вопросу о дидактической интеграции учебных дисциплин.,1,17,33635,2011-09-29
14872,Профессиональная направленность в процессе изучения теории вероятностей при подготовке специалистов для электроэнергетики.,1,17,30050,2011-08-01
14873,Математическая модель процесса переноса воздуха при аэрации сточных вод.,1,1,30760,2011-07-31
14875,Обоснование геометрической конструкции усовершенствованного устройства крепления сьемного зубного протеза.,1,1,32599,2011-08-03
14876,Усовершенствованное устройство для крепления сьемного зубного перекрывающего протеза.,1,1,32599,2011-12-09
14878,использование математических пакетов для решения задач электротехники на практических занятиях по высшей математике.,1,1,33635,2011-10-18
14879,Профессиональные ориентировочные задачи как средство формирования порфессиональных компетенций.,1,1,33635,2011-09-27
14907,Проблемы разработки рабочих учебных планов по ФГОС третьего поколения,1,2,21752,2012-06-05
14909,Коррекция динамической погрешности инерционных измерительных преобразователей с передаточной функцией второго порядка,1,2,20901,2011-12-26
14912,Алгоритмизация процесса нормирования метрологических характеристик технических средств хронометрии,1,2,20901,2011-09-20
14915,Мировые тенденции развития систем цифровой дистрибуции,1,2,33483,2012-02-17
14923,Перспективы использования технологии Near Field Communication в современных мобильных устройствах,1,2,30732,2012-04-29
15092,Компьютерное моделирование режимов работы оборудования химводоподготовки ТЭЦ,1,1,28189,2006-12-18
15093,Моделирование динамики процессов автоматического регулирования параметров гидравлической системы,1,2,28189,2006-09-08
15137,Cистемный подход к анализу диагностических сигналов при мониторинге состояния технологического оборудования,1,2,19520,2012-03-01
15138,Комплексное представление и обработка данных в информационных системах транспортного моделирования,1,2,23385,2012-05-05
15164,Применение статических компенсаторов STATCOM для потребителей малой и средней мощности.,1,6,28630,2012-03-20
15182,Шаговые алгоритмы решения задач устойчивости оболочек при комбинированном нагружении,1,15,27537,2011-09-24
59576,К вопросу о рентгенофлуоресцентном анализе,1,11,16934,2018-01-14
15253,Модели принятия решений при управлении проектами в водохозяйственном комплексе,1,2,31705,2012-01-29
15254,Применение ORM-технологии для хранения и обработки вибродиагностических данных в газотранспортной системе ,1,2,19547,2012-02-07
15255,Инновационные подходы в преподавании информационных технологий в вузе,1,2,28223,2012-01-09
15270,"О двух специальных функциях, обобщающих функцию типа Миттаг–Леффлера, их свойствах и применении",1,1,52519,2012-03-05
15271,Исследование кинетики физико–механических параметров упрочнённых образцов из сплавов В95 и Д16Т вследствие температурных выдержек и многоцикловых усталостных испытаний,1,1,52519,2012-03-10
15272,Анализ напряжённого состояния в надрезах полукруглого профиля после опережающего поверхностного пластического деформирования сплошных цилиндрических образцов,1,1,52519,2012-03-26
15273,Математическая модель вязкоупругого разупрочняющегося материала с экспоненциальным ядром ползучести,1,1,52519,2012-05-05
15275,Задача управления для гиперболического уравнения в случае характеристик с угловыми коэффициентами одного знака,1,1,52519,2012-02-19
15290,P2P-HTTP: результаты моделирования пиринговой передачи страниц сети интернет,1,2,23478,2012-06-13
15291,Исследование ортогональных свойств обобщенных функций Дирихле,1,2,23478,2012-03-18
15293,Постановка задачи составления расписания учебных занятий с применением нейронных сетей,1,2,23478,2012-02-11
15295,Технология RDF как средство выражения семантики контента web-страниц,1,2,23478,2012-01-26
15297,Разработка формальной модели представления сложных терминов таксономии профессиональных знаний,1,2,23478,2012-04-10
15298,Программное обеспечение моделирования знакового аналого-стохастического квантования при амплитудно-частотном анализе колебательных процессов,1,2,23478,2012-03-12
15299,Концепция пиринговой передачи страниц сети интернет,1,2,23478,2012-04-26
15300,Место метрик в компании сферы ИТ-технологий,1,2,23478,2012-03-11
15301,Система сертификации сайтов,1,2,23478,2012-06-19
15305,Повышение оперативности анализа вибрационных процессов на основе знакового аналого-стохастического квантования,1,2,23478,2012-06-24
15306,Информационный подход к оценке качества технических средств хронометрии в информационно-измерительных системах,1,2,23478,2012-04-07
15307,О правдоподобном оценивании параметров корреляционных функций,1,2,23478,2012-06-12
15308,Система интеллектуальной поддержки процесса управления полетом космического аппарата,1,2,23478,2012-03-15
15310,"Обзор подходов и методов, применяемых в краткосрочном прогнозировании энергопотребления",1,2,23478,2012-04-03
15314,Индуктивный преобразователь перемещения с кодовым выходом,1,2,29628,2012-06-19
15315,Система автоматического контроля геометрических размеров,1,2,29628,2012-03-23
15317,Оценка предельной методической погрешности измерения интегральных характеристик сигналов из-за отклонения реального сигнала от модели,1,2,29628,2012-03-05
15323,Алгоритмы обработки виброакустических сигналов с использованием их сплайн – аппроксимации,1,2,29628,2012-04-07
15324,Разработка информационно- измеритель- ной  и управляющей системы Чебоксарского РГСИС,1,2,29628,2012-04-20
15327,Метод стабилизации итерационного алгоритма разрешения сигналов,1,2,29628,2012-01-18
15328,Свойства  вейвлет-преобразований и их применение для обработки сигналов аналитических приборов,1,2,29628,2012-03-19
15332,К вопросу определения методической погрешности  при определении силы тока гармонического сигнала,1,2,29629,2012-03-16
15336,Коррекции по плотности в ультразвуковых измерителях расхода,1,2,29629,2012-02-16
15337,Аппроксимация характеристики  терморезистивных датчиков,1,2,29629,2012-06-03
15338,Корректированный метод прогонки при решении систем линейных уравнений при моделировании нефтяных месторождений,1,2,29629,2012-01-21
15339,Информационно – измерительная и управляющая система  для определения размера зерна металлического сплава с использованием метода акустической эмиссии,1,2,29629,2012-02-16
15340,Моделирование объемного гидропривода судоходного шлюза,1,2,29629,2012-01-10
15343,Обработка сигналов в мультидетектерной хроматографической  ИИС,1,2,29629,2012-02-15
15346,Измерение скорости адаптации студентов 1 курса в математичеких пакетах,1,2,29629,2012-05-06
15347,Методы формализации и обобщения непроизводных структурных элементов в системе многоуровнего анализа транспортной инфраструктуры,1,2,20901,2012-06-28
15351,Измерительная система для амплитудно-частотного анализа многокомпонентных колебательных процессов,1,2,20901,2012-05-13
